t,captures_total,captures_in,captures_out,M_total,M_in,M_out,G_total,G_in,G_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step
4564,15,4,11,0,0,0,15,4,11,0.018016442189959767,0.018471726060817286,-0.0004552838708575188,0.01787132644956314,0.01826437941473259,-0.0003930529651694492,0.15043290043290045,40.085346165031424,0.019010559424085017
4565,10,3,7,0,0,0,10,3,7,0.0180117163591851,0.018468909942284655,-0.0004571935830995563,0.01786423183803096,0.018266222625895646,-0.00040199078786468806,0.15043290043290045,40.098190703098645,0.018851376069046168
4566,13,4,9,0,0,0,13,4,9,0.01800541910672144,0.018465290479923353,-0.0004598713732019144,0.01786423183803096,0.018275444264943454,-0.000411212426912496,0.15043290043290045,40.11071125653502,0.01867300572817549
4567,7,0,7,1,0,1,6,0,6,0.01800541910672144,0.01848424811129738,-0.0004788290045759404,0.01787132644956314,0.018378269211350093,-0.0005069427617869528,0.15043290043290045,40.12290854498943,0.018480596511249215
4568,14,5,9,0,0,0,14,5,9,0.017997553730560892,0.01848062690465825,-0.0004830731740973586,0.01785005950019833,0.0183708488947209,-0.0005207893945225715,0.15043290043290045,40.134727684675866,0.018269146725624998
4569,5,2,3,0,0,0,5,2,3,0.017994409503843463,0.018479420151056743,-0.0004850106472132805,0.01785005950019833,0.018387553041018384,-0.0005374935408200554,0.15043290043290045,40.146154714754964,0.01804260228079453
4570,12,1,11,0,0,0,12,1,11,0.017992837802428156,0.018474996735866302,-0.0004821589334381461,0.01785005950019833,0.01838383838383838,-0.0005337788836400521,0.15043290043290045,40.157167975997126,0.01780042141029831
4571,11,2,9,0,0,0,11,2,9,0.017989695223124616,0.018471379152796816,-0.00048168392967220044,0.01785714285714285,0.018378269211350093,-0.0005211263542072436,0.15043290043290045,40.1677465348994,0.017542854252683402
4572,12,3,9,0,0,0,12,3,9,0.0179849834119085,0.01846776298616549,-0.0004827795742569918,0.01785005950019833,0.0183634345676521,-0.0005133750674537717,0.15043290043290045,40.17785193468395,0.017268473342783454
4573,9,2,7,0,0,0,9,2,7,0.01798184357541899,0.018464951390852347,-0.00048310781543335624,0.01785005950019833,0.0183634345676521,-0.0005133750674537717,0.15043290043290045,40.18746895276577,0.016979636152411565
4574,12,3,9,0,0,0,12,3,9,0.017977135875730865,0.018461337740280075,-0.0004842018645492101,0.01785714285714285,0.018368994751715783,-0.0005118518945729338,0.15043290043290045,40.19656155494619,0.01667463463513519
4575,9,3,6,0,0,0,9,3,6,0.017972430640376895,0.01845892942557725,-0.00048649878520035453,0.017842981760507526,0.018380125227226818,-0.000537143466719292,0.15043290043290045,40.20510407704201,0.016354658492729178
4576,12,1,11,0,0,0,12,1,11,0.017970862775887636,0.018454515813498534,-0.0004836530376108976,0.01785714285714285,0.018389410932605838,-0.000532268075462989,0.15043290043290045,40.21306970977481,0.01601984300889369
4577,7,2,5,0,0,0,7,2,5,0.017967727867422588,0.018452510323842642,-0.0004847824564200541,0.01786423183803096,0.018394986860723668,-0.0005307550226927096,0.15043290043290045,40.22043076802213,0.015670359442529473
4578,6,2,4,0,0,0,6,2,4,0.01796459405249847,0.018450906245925155,-0.00048631219342668355,0.01785714285714285,0.018207566255310538,-0.0003504233981676888,0.15043290043290045,40.22716712905982,0.015307171200050226
4579,9,1,8,0,0,0,9,1,8,0.01796302755493547,0.018447698926600323,-0.00048467137166485416,0.017460317460317454,0.018224157132732607,-0.0007638396724151536,0.15043290043290045,40.23325302863353,0.014930030083334694
4580,9,3,6,0,0,0,9,3,6,0.01795832970098509,0.01844529416876684,-0.0004869644677817468,0.01745339151130503,0.01812841806765242,-0.000675026556347387,0.15043290043290045,40.238669130588285,0.014539815575136443
4581,10,1,9,1,0,1,9,1,8,0.017956764295676428,0.018463409865977366,-0.0005066455703009384,0.017467248908296935,0.018132090761750402,-0.000664841853453467,0.15043290043290045,40.243388964523795,0.01413616180998668
4582,17,2,15,0,0,0,17,2,15,0.017953634303643017,0.018457395987144968,-0.0005037616835019514,0.017467248908296935,0.018126582278481008,-0.0006593333701840724,0.15043290043290045,40.24737911988004,0.01371873042383353
4583,7,2,5,0,0,0,7,2,5,0.01795050540257929,0.018455392231365483,-0.000504886828786192,0.01745339151130503,0.018137602593981148,-0.0006842110826761165,0.15043290043290045,40.25064340545482,0.013291281161461449
4584,11,1,10,0,0,0,11,1,10,0.017948941360982833,0.01845138602470315,-0.000502444663720316,0.017481128327373852,0.018130254228704543,-0.000649125901330691,0.15043290043290045,40.253151335486315,0.012850963134127834
4585,15,2,13,0,0,0,15,2,13,0.017945814095304467,0.018446180555555556,-0.0005003664602510893,0.01747418586179507,0.01812291181532854,-0.0006487259535334702,0.15043290043290045,40.25488426756301,0.012399204904570365
4586,14,3,11,0,0,0,14,3,11,0.01794112523950531,0.01844177822134473,-0.0005006529818394195,0.017467248908296935,0.01811190933926945,-0.0006446604309725129,0.15043290043290045,40.25583609485429,0.011937508389733684
4587,13,3,10,1,0,1,12,3,9,0.017936438833260772,0.018459469425825905,-0.0005230305925651331,0.01745339151130503,0.018211250505868068,-0.0007578589945630362,0.15043290043290045,40.2559687563458,0.011463265066893373
4588,9,2,7,0,0,0,9,2,7,0.017933315922347,0.018456666955842804,-0.0005233510334958051,0.01744647105471847,0.01821493624772313,-0.0007684651930046603,0.15043290043290045,40.25527355282365,0.01097955042713348
4589,12,1,11,0,0,0,12,1,11,0.017931754874651807,0.018452264793252238,-0.0005205099186004307,0.017077045274026998,0.018209408194233685,-0.0011323629202066865,0.15043290043290045,40.25374507964435,0.010487035453001317
4590,15,1,14,0,0,0,15,1,14,0.017930194098703105,0.018446665077059804,-0.0005164709783566993,0.017111022682053317,0.01820204267367782,-0.0010910199916245034,0.15043290043290045,40.25136805153517,0.00998517878854756
4591,9,2,7,1,1,0,8,1,7,0.018014097989731092,0.01844386649328132,-0.00042976850355022633,0.01750895344210107,0.018207566255310538,-0.0006986128132094697,0.15043290043290045,40.24812502310632,0.009474160581109843
4592,13,5,8,1,1,0,12,4,8,0.01809324982602644,0.018440669151425847,-0.0003474193253994069,0.017885532591414937,0.01821309319032682,-0.00032756059891188294,0.15043290043290045,40.24399077212324,0.008953647566394253
4593,16,3,13,0,0,0,16,3,13,0.018088529437342373,0.018435475834578975,-0.000346946397236602,0.017885532591414937,0.018209408194233685,-0.00032387560281874755,0.15043290043290045,40.23894988926508,0.008424941208311396
4594,14,1,13,0,0,0,14,1,13,0.01808695652173913,0.018430285442023648,-0.0003433289202845191,0.01787842669845053,0.018203883495145626,-0.00032545679669509706,0.15043290043290045,40.23301474625332,0.007891013192998727
4595,11,3,8,0,0,0,11,3,8,0.01808223941580457,0.018427092806721234,-0.00034485339091666276,0.017899761336515507,0.018203883495145626,-0.0003041221586301199,0.15043290043290045,40.22617678148525,0.007350331595527439
4596,7,1,6,0,0,0,7,1,6,0.018080667593880387,0.01842469905603187,-0.00034403146215148186,0.01794258373205741,0.018207566255310538,-0.00026498252325312874,0.15043290043290045,40.21841840889366,0.006802471521121136
4597,8,1,7,0,0,0,8,1,7,0.018079096045197737,0.01842190713280658,-0.0003428110876088422,0.01795690343176376,0.018209408194233685,-0.0002525047624699246,0.15043290043290045,40.209705776269644,0.006246342088673261
4598,10,1,9,0,0,0,10,1,9,0.01807752476968538,0.018418318760280494,-0.0003407939905951153,0.017964071856287418,0.018200202224469157,-0.00023613036818173963,0.15043290043290045,40.20000938379556,0.005682765370148904
4599,12,4,8,1,0,1,11,4,7,0.018071242397914855,0.018436769670215528,-0.0003655272723006725,0.017949740725967285,0.018211250505868068,-0.0002615097799007829,0.15043290043290045,40.18935752753485,0.005117516314450004
4600,14,3,11,0,0,0,14,3,11,0.018066533483887776,0.01843238214741579,-0.00036584866352801226,0.017935432443204457,0.018209408194233685,-0.0002739757510292276,0.15043290043290045,40.17773011266652,0.004546544260139732
4601,10,2,8,0,0,0,10,2,8,0.018063395570994352,0.01842919253314875,-0.0003657969621543994,0.01795690343176376,0.01821862348178137,-0.0002617200500176116,0.15043290043290045,40.16513797542254,0.003973144365343552
4602,18,3,15,0,0,0,18,3,15,0.01805869074492099,0.018423214980755092,-0.00036452423583410026,0.017949740725967285,0.01819836214740673,-0.0002486214214394433,0.15043290043290045,40.151547483995756,0.003393634869971304
4603,8,2,6,0,0,0,8,2,6,0.018055555555555554,0.018420825045403443,-0.00036526948984788934,0.017949740725967285,0.018003438859107917,-5.369813314063179e-05,0.15043290043290045,40.13695894983675,0.002811594916085506
4604,11,2,9,0,0,0,11,2,9,0.018052421454608572,0.018417241304770758,-0.00036481985016218604,0.01794258373205741,0.017996158123546654,-5.357439148924448e-05,0.15043290043290045,40.12137189154503,0.0022273911724196307
4605,9,2,7,0,0,0,9,2,7,0.01804928844151336,0.018414454914843954,-0.00036516647333059357,0.01794258373205741,0.01799433885968459,-5.175512762718021e-05,0.15043290043290045,40.10480242011022,0.0016430018811308192
4606,10,4,6,0,0,0,10,4,6,0.01804302567661346,0.018412067251588365,-0.000369041574974905,0.017935432443204457,0.0179077296641036,2.7702779100857722e-05,0.15043290043290045,40.08722818915229,0.0010553103204189714
4607,6,2,4,0,0,0,6,2,4,0.01803989592367736,0.01841047582004408,-0.0003705798963667198,0.01794258373205741,0.017913166683534053,2.9417048523355804e-05,0.15043290043290045,40.068659704240766,0.00046780177162437697
4608,9,2,7,0,0,0,9,2,7,0.01803676725633021,0.01840769147672032,-0.0003709242203901106,0.01797124600638977,0.017920421180520396,5.0824825869374285e-05,0.15043290043290045,40.049745812222085,0.00026746095521814364
4609,14,3,11,0,0,0,14,3,11,0.01803207628955353,0.0184033177812338,-0.00037124149168026727,0.017585931254995996,0.017913166683534053,-0.00032723542853805784,0.15043290043290045,40.03183708584342,0.0008544413182102416
4610,14,4,10,0,0,0,14,4,10,0.018025825461478462,0.018399343497602902,-0.00037351803612444,0.017607042817126845,0.01791679319769207,-0.00030975038056522616,0.15043290043290045,40.014961021487615,0.0014434215708315052
4611,16,3,13,0,0,0,16,3,13,0.018021140183677002,0.018394179494375957,-0.00037303931069895477,0.017607042817126845,0.01790410681772203,-0.0002970640005951833,0.15043290043290045,39.99909772487371,0.00202957022173183
4612,10,2,8,1,0,1,9,2,7,0.018018018018018014,0.01841258877112699,-0.0003945707531089748,0.01762820512820512,0.0180161943319838,-0.00038798920377867974,0.15043290043290045,39.98426327207819,0.0026157731321784796
4613,8,2,6,0,0,0,8,2,6,0.018014896934003113,0.01841020438995964,-0.000395307455956527,0.017635270541082156,0.0180253164556962,-0.0003900459146140428,0.15043290043290045,39.970431229126184,0.0031976524571500427
4614,11,3,8,0,0,0,11,3,8,0.018010217334834183,0.018407026175524914,-0.0003968088406907308,0.017621145374449334,0.01802714198906218,-0.0004059966146128455,0.15043290043290045,39.95760614520813,0.0037776350421692487
4615,11,3,8,0,0,0,11,3,8,0.018005540166204984,0.01840384905823211,-0.00039830889202712577,0.01761409127301841,0.01803444782168186,-0.0004203565486634517,0.15043290043290045,39.94577100910149,0.004353286148800288
4616,13,1,12,0,0,0,13,1,12,0.01800398164978793,0.018399085438191583,-0.0003951037884036522,0.017642341619887723,0.01792405063291139,-0.000281709013023667,0.15043290043290045,39.93492071705605,0.0049252714412072055
4617,15,4,11,1,1,0,14,3,11,0.01808427792679761,0.018394720952298802,-0.00031044302550119196,0.018021625951141363,0.017826395219284915,0.00019523073185644807,0.15043290043290045,39.925054483826024,0.005493557367559078
4618,14,2,12,1,0,1,13,2,11,0.018081148888312134,0.018411521214211798,-0.0003303723258996638,0.018007202881152453,0.017914979757085017,9.22231240674358e-05,0.15043290043290045,39.916162079849485,0.006056839545497876
4619,11,3,8,0,0,0,11,3,8,0.018076457360318283,0.01840834626659769,-0.0003318889062794081,0.017992802878848455,0.017920421180520396,7.238169832805841e-05,0.15043290043290045,39.908229290147574,0.006614322300697412
4620,15,3,12,0,0,0,15,3,12,0.018071768266320794,0.018403585897767433,-0.00033181763144663964,0.018007202881152453,0.0179077296641036,9.947321704885381e-05,0.15043290043290045,39.90123954680466,0.007165365005061989
4621,9,3,6,2,0,2,7,3,4,0.018067081604426,0.018444300797241974,-0.0003772191928159731,0.01761409127301841,0.01811190933926945,-0.0004978180662510399,0.15043290043290045,39.895182576040256,0.0077101320314004644
4622,9,2,7,0,0,0,9,2,7,0.018063958513396712,0.01844151927095676,-0.0003775607575600484,0.017607042817126845,0.01811557534662483,-0.0005085325294979862,0.15043290043290045,39.89004384335084,0.008247815573134754
4623,20,4,16,1,0,1,19,4,15,0.018057715569379643,0.018456701053130315,-0.00039898548375067247,0.017607042817126845,0.01821493624772313,-0.000607893430596286,0.15043290043290045,39.88580919203705,0.008778042322087199
4624,15,2,13,1,1,0,14,1,13,0.018140981340704902,0.018451535116048745,-0.0003105537753438428,0.017999999999999995,0.018205724688985535,-0.00020572468898553964,0.15043290043290045,39.8824708356968,0.009300999417273395
4625,16,4,12,0,0,0,16,4,12,0.018134715025906734,0.018446769124800897,-0.0003120540988941628,0.017978425888933273,0.018209408194233685,-0.00023098230530041106,0.15043290043290045,39.88000457877842,0.009814771015644846
4626,9,0,9,0,0,0,9,0,9,0.018134715025906734,0.018443196246798802,-0.00030848122089206786,0.017999999999999995,0.018211250505868068,-0.00021125050586807276,0.15043290043290045,39.878407819653894,0.010320965605061868
4627,21,4,17,0,0,0,21,4,17,0.018128453038674032,0.018436451252043715,-0.00030799821336968333,0.017992802878848455,0.018097260135476693,-0.00010445725662823827,0.15043290043290045,39.87764523457075,0.010816170047738428
4628,15,3,12,1,0,1,14,3,11,0.01812375938551825,0.018453200275292497,-0.0003294408897742476,0.017992802878848455,0.018194683109269177,-0.0002018802304207222,0.15043290043290045,39.877706892431135,0.011302357672232838
4629,15,5,10,0,0,0,15,5,10,0.018115942028985504,0.018449232357115212,-0.0003332903281297074,0.017978425888933273,0.018088116410670974,-0.00010969052173770075,0.15043290043290045,39.87857347507997,0.011778289960746762
4630,15,3,12,0,0,0,15,3,12,0.018111254851228976,0.018444473107184316,-0.00033321825595533996,0.01798561151079136,0.018093601536439904,-0.00010799002564854457,0.15043290043290045,39.88024241634958,0.01224515589653738
4631,11,2,9,1,0,1,10,2,8,0.01810813141329654,0.01846239817740237,-0.0003542667641058296,0.018007202881152453,0.01819836214740673,-0.00019115926625427535,0.15043290043290045,39.882692534140126,0.01270087840985626
4632,14,3,11,0,0,0,14,3,11,0.018103448275862067,0.018458034294554986,-0.0003545860186929192,0.017999999999999995,0.018187329493785993,-0.00018732949378599817,0.15043290043290045,39.88588823083298,0.013143776792985569
4633,11,2,9,0,0,0,11,2,9,0.01810032752973625,0.01845446537907921,-0.00035413784934295797,0.018007202881152453,0.018183654914637838,-0.00017645203348538516,0.15043290043290045,39.88982708465805,0.01357658488606135
4634,7,0,7,1,0,1,6,0,6,0.01810032752973625,0.0184731709412725,-0.0003728434115362507,0.018021625951141363,0.018286522529804,-0.00026489657866263575,0.15043290043290045,39.89450003590135,0.013998360512717979
4635,12,3,9,0,0,0,12,3,9,0.01809564842740198,0.018469600326439448,-0.00037395189903746684,0.01801441152922337,0.018286522529804,-0.0002721110005806278,0.15043290043290045,39.89986472308672,0.014405701521738845
4636,8,1,7,0,0,0,8,1,7,0.0180940892641737,0.018466824135709683,-0.00037273487153598184,0.018021625951141363,0.018290218270008082,-0.0002685923188667193,0.15043290043290045,39.905900466546896,0.0148003047824576
4637,12,2,10,0,0,0,12,2,10,0.018090971743625082,0.0184628595963933,-0.00037188785276821845,0.018021625951141363,0.01829206670035371,-0.0002704407492123487,0.15043290043290045,39.91258451719035,0.015181678748497273
4638,7,0,7,1,0,1,6,0,6,0.018090971743625082,0.01848155064717625,-0.000390578903551167,0.018021625951141363,0.018398706025070762,-0.0003770800739293992,0.15043290043290045,39.91988129576719,0.015548345451225382
4639,14,2,12,0,0,0,14,2,12,0.01808785529715762,0.018476791347453808,-0.0003889360502961868,0.01762820512820512,0.018400566171266806,-0.0007723610430616853,0.15043290043290045,39.92778762548537,0.015903024831061933
4640,16,3,13,2,0,2,14,3,11,0.018083182640144663,0.018514545610572385,-0.0004313629704277219,0.017621145374449334,0.01860277019512688,-0.0009816248206775471,0.15043290043290045,39.93626350791548,0.016242039238690126
4641,10,0,10,0,0,0,10,0,10,0.018083182640144663,0.01851057440693235,-0.0004273917667876881,0.01724137931034482,0.01850915343380196,-0.0012677741234571396,0.15043290043290045,39.945298345105506,0.01656785178724902
4642,15,4,11,0,0,0,15,4,11,0.018076956184901436,0.01850620805009328,-0.0004292518651918438,0.017213771016813446,0.018501668183196842,-0.0012878971663833963,0.15043290043290045,39.95483862006212,0.016876241720684613
